,water_depth,latitude,longitude,distance_to_shore,timezone,jurisdiction
638,3681.7517,31.7814,-120.714,194701.03,-8,Federal
639,3846.0713,31.7742,-119.922,165013.58,-8,Federal
640,4072.129,31.7762,-121.441,240101.72,-8,Federal
641,3567.8691,31.7827,-120.814,200031.3,-8,Federal
642,3525.4795,31.7729,-119.812,162957.25,-8,Federal
643,4004.7493,31.7805,-120.297,175716.12,-8,Federal
644,1811.8502,31.7702,-119.466,150237.75,-8,Federal
645,1845.5828,31.7809,-118.489,113071.53,-8,Federal
646,3978.9207,31.7716,-120.459,183235.5,-8,Federal
647,1483.3652,31.7859,-118.718,115671.5,-8,Federal
648,4108.9575,31.7741,-121.465,241921.23,-8,Federal
649,1641.6727,31.7884,-119.416,145660.27,-8,Federal
650,3558.3228,31.7847,-119.846,162287.56,-8,Federal
651,2639.7468,31.7967,-119.558,153613.73,-8,Federal
652,1561.8992,31.7824,-118.347,112999.02,-8,Federal
653,3864.3916,31.7961,-120.094,167314.34,-8,Federal
654,3636.095,31.7907,-120.87,202505.1,-8,Federal
655,1661.3444,31.7986,-118.478,111061.42,-8,Federal
656,1924.7598,31.7888,-118.6,113228.6,-8,Federal
657,3937.6594,31.7889,-120.452,181228.98,-8,Federal
658,1638.6128,31.7903,-119.373,142952.05,-8,Federal
659,1681.9752,31.8048,-118.796,115631.45,-8,Federal
660,2639.7468,31.7967,-119.558,153613.73,-8,Federal
661,3941.333,31.8102,-120.523,182406.05,-8,Federal
662,3940.2026,31.7964,-120.509,183079.94,-8,Federal
663,3377.9854,31.807,-119.635,156841.72,-8,Federal
664,1729.429,31.8109,-118.86,116952.0,-8,Federal
665,3936.802,31.807,-120.544,183712.55,-8,Federal
666,1714.8708,31.8045,-119.409,143859.66,-8,Federal
667,1899.1505,31.8142,-119.529,150363.1,-8,Federal
668,3987.9968,31.8083,-120.326,174022.55,-8,Federal
669,1719.736,31.8134,-119.045,123868.74,-8,Federal
670,3404.795,31.8199,-119.669,155768.6,-8,Federal
671,3965.6987,31.8156,-120.382,175576.6,-8,Federal
672,3805.128,31.8194,-120.046,163453.88,-8,Federal
673,1758.5482,31.8265,-118.848,114936.23,-8,Federal
674,1684.474,31.8246,-119.317,136700.33,-8,Federal
675,3462.9382,31.818,-119.69,156226.14,-8,Federal
676,1434.6434,31.8207,-118.784,113610.42,-8,Federal
677,1662.1843,31.8364,-118.339,107080.28,-8,Federal
678,3977.6987,31.8357,-120.356,172491.11,-8,Federal
679,4032.1533,31.8329,-121.544,243152.72,-8,Federal
