,water_depth,latitude,longitude,distance_to_shore,timezone,jurisdiction
2174,89.0,35.3685,-120.967,8539.971,-8,Federal
2175,3896.5476,35.366,-123.14,152790.12,-8,Federal
2176,3104.6614,35.37,-122.108,81061.22,-8,Federal
2177,4089.9216,35.3764,-124.147,227396.61,-8,Federal
2178,4188.4766,35.3725,-124.331,242514.28,-8,Federal
2179,3767.2327,35.3724,-122.332,97030.234,-8,Federal
2180,3934.1926,35.3764,-123.662,189403.44,-8,Federal
2181,427.6189,35.3764,-121.224,20954.338,-8,Federal
2182,4064.5647,35.3758,-124.077,221812.23,-8,Federal
2183,3895.053,35.3833,-123.133,151014.5,-8,Federal
2184,965.3045,35.3823,-121.53,38071.094,-8,Federal
2185,3715.9277,35.3757,-122.943,139131.39,-8,Federal
2186,3663.9846,35.3905,-123.413,170029.19,-8,Federal
2187,120.297,35.3816,-121.011,8725.492,-8,Federal
2188,65.0,35.386,-120.933,5806.131,-8,Federal
2189,4043.4678,35.383,-124.012,216245.78,-8,Federal
2190,1097.0,35.3912,-121.624,42823.95,-8,Federal
2191,3641.681,35.3886,-122.958,139116.33,-8,Federal
2192,3693.7559,35.3886,-122.984,140835.23,-8,Federal
2193,3734.548,35.3883,-122.278,92037.95,-8,Federal
2194,3099.4863,35.3846,-122.119,81337.93,-8,Federal
2195,931.0073,35.405,-121.506,34759.434,-8,Federal
2196,1434.7379,35.4013,-121.845,58173.203,-8,Federal
2197,243.1569,35.4024,-121.083,9602.847,-8,Federal
2198,976.5943,35.4112,-121.542,36170.188,-8,Federal
2199,3117.5962,35.4137,-122.143,80705.2,-8,Federal
2200,3470.6267,35.4098,-123.406,168237.75,-8,Federal
2201,3566.0178,35.4097,-122.577,113466.53,-8,Federal
2202,4050.4397,35.4102,-124.099,221797.78,-8,Federal
2203,3905.6567,35.4221,-123.099,145825.67,-8,Federal
2204,4051.627,35.4089,-123.983,212554.38,-8,Federal
2205,1985.9282,35.4262,-122.02,71266.15,-8,Federal
2206,3901.4219,35.4241,-123.274,157767.25,-8,Federal
2207,3722.0,35.4276,-122.496,106289.8,-8,Federal
2208,2862.2844,35.4325,-122.114,77347.99,-8,Federal
2209,24.5704,35.4269,-120.945,1889.1198,-8,California
2210,45.9781,35.4271,-120.981,3352.0388,-8,California
2211,4041.6108,35.4275,-124.11,221816.28,-8,Federal
2212,3742.826,35.4356,-122.455,102608.67,-8,Federal
2213,3513.466,35.4311,-122.717,120570.97,-8,Federal
2214,497.2885,35.4328,-121.306,22554.107,-8,Federal
2215,2329.7856,35.4362,-122.072,74215.35,-8,Federal
2216,3487.4805,35.4382,-122.753,122154.516,-8,Federal
2217,3546.885,35.4409,-122.81,125481.84,-8,Federal
2218,4039.0767,35.4456,-124.212,229259.4,-8,Federal
2219,548.8585,35.4396,-121.336,24447.781,-8,Federal
2220,826.4085,35.4418,-121.468,29445.838,-8,Federal
2221,1750.0646,35.4387,-121.942,64192.383,-8,Federal
2222,3892.6536,35.4313,-123.232,154297.86,-8,Federal
2223,24.5346,35.4437,-120.977,1628.6663,-8,California
2224,1339.3284,35.4448,-121.88,58770.535,-8,Federal
2225,3771.692,35.4451,-123.389,164674.66,-8,Federal
2226,3725.4263,35.4541,-122.449,101133.164,-8,Federal
2227,509.0,35.4492,-121.315,22264.03,-8,Federal
2228,17.0,35.4546,-120.995,645.4568,-8,California
2229,3521.5222,35.4579,-122.643,113963.32,-8,Federal
2230,3855.565,35.4552,-123.058,140600.25,-8,Federal
2231,3891.977,35.4565,-123.28,155981.77,-8,Federal
2232,1622.1266,35.4544,-121.976,66406.28,-8,Federal
2233,3890.45,35.4639,-123.239,152536.1,-8,Federal
2234,3487.0,35.4557,-122.748,120417.414,-8,Federal
2235,3709.4736,35.4575,-122.428,99281.67,-8,Federal
2236,4014.5417,35.4644,-124.041,214381.73,-8,Federal
2237,3655.4146,35.4615,-122.534,106906.79,-8,Federal
2238,4130.8696,35.4622,-124.313,236824.84,-8,Federal
2239,3748.0427,35.4675,-122.463,101349.42,-8,Federal
2240,3851.1838,35.4687,-123.097,142249.02,-8,Federal
2241,3969.8408,35.4649,-123.615,180516.86,-8,Federal
2242,3850.5063,35.4777,-123.155,145627.92,-8,Federal
2243,1099.5067,35.4714,-121.744,46381.793,-8,Federal
2244,83.0,35.4755,-121.084,4327.576,-8,California
2245,1078.3656,35.4734,-121.723,44595.008,-8,Federal
2246,3932.634,35.4771,-123.393,162915.78,-8,Federal
2247,3349.4536,35.4758,-122.799,122023.78,-8,Federal
2248,4270.8325,35.4792,-124.506,252206.44,-8,Federal
2249,3635.863,35.4677,-122.971,133897.39,-8,Federal
2250,1064.0,35.4807,-121.683,41029.953,-8,Federal
2251,4086.602,35.4741,-123.865,199690.7,-8,Federal
2252,1137.401,35.4815,-121.843,54069.836,-8,Federal
2253,3400.7263,35.4834,-122.937,130473.0,-8,Federal
2254,3231.2136,35.4922,-122.87,125434.555,-8,Federal
2255,802.9133,35.482,-121.482,26651.812,-8,Federal
2256,3981.4458,35.4902,-123.852,197810.9,-8,Federal
2257,423.2523,35.4852,-121.265,16374.816,-8,Federal
2258,4025.6902,35.4819,-123.938,205160.9,-8,Federal
2259,2276.4492,35.4948,-122.119,73402.125,-8,Federal
2260,1142.1536,35.4842,-121.801,50440.324,-8,Federal
2261,3412.0574,35.4896,-123.743,189149.7,-8,Federal
2262,1222.1908,35.486,-121.935,61424.18,-8,Federal
2263,1593.5485,35.4854,-122.023,67261.74,-8,Federal
2264,1542.5221,35.4987,-122.011,65471.023,-8,Federal
2265,4004.8804,35.5034,-124.086,216182.72,-8,Federal
2266,987.0,35.4912,-121.624,35844.336,-8,Federal
2267,2043.7997,35.4997,-122.079,70175.96,-8,Federal
2268,3892.7334,35.4962,-123.244,150717.42,-8,Federal
2269,454.677,35.499,-121.296,17557.68,-8,Federal
2270,3882.3015,35.4972,-123.638,180460.03,-8,Federal
2271,3865.7048,35.5046,-123.299,154188.36,-8,Federal
2272,3554.751,35.4957,-122.582,107219.53,-8,Federal
2273,4015.312,35.4932,-123.899,201439.67,-8,Federal
2274,3842.6482,35.507,-123.863,197834.77,-8,Federal
2275,4003.1353,35.499,-124.061,214337.31,-8,Federal
2276,929.5656,35.5056,-121.595,32766.785,-8,Federal
2277,3836.1423,35.5098,-123.089,138742.5,-8,Federal
2278,4004.8804,35.5034,-124.086,216182.72,-8,Federal
2279,3850.1257,35.5029,-123.506,169890.98,-8,Federal
2280,4002.9646,35.5014,-123.972,206949.0,-8,Federal
2281,4114.2886,35.5165,-124.252,229341.45,-8,Federal
2282,3826.8345,35.5091,-122.99,132011.34,-8,Federal
2283,3927.348,35.5022,-123.528,171625.36,-8,Federal
2284,3285.7473,35.5105,-122.788,118615.63,-8,Federal
2285,4003.1353,35.499,-124.061,214337.31,-8,Federal
2286,3851.6445,35.5231,-123.291,152407.58,-8,Federal
2287,3557.39,35.5134,-122.247,81947.95,-8,Federal
2288,3900.987,35.5102,-123.91,201476.33,-8,Federal
2289,3009.563,35.505,-123.711,185781.72,-8,Federal
2290,832.0406,35.5139,-121.516,26409.793,-8,Federal
2291,358.0025,35.5163,-121.26,14325.552,-8,Federal
2292,226.4755,35.5151,-121.184,8320.627,-8,Federal
2293,3630.9502,35.5221,-122.506,100681.23,-8,Federal
2294,1072.3103,35.5148,-121.825,51240.11,-8,Federal
2295,3581.0,35.5213,-122.561,103811.62,-8,Federal
2296,432.8658,35.5217,-121.301,15346.04,-8,Federal
2297,3667.663,35.5165,-122.471,98709.766,-8,Federal
2298,4156.656,35.5335,-124.375,238931.66,-8,Federal
2299,2200.192,35.5241,-122.143,73327.0,-8,Federal
2300,969.8284,35.5179,-121.669,37988.27,-8,Federal
2301,3957.8306,35.5347,-123.529,169830.27,-8,Federal
2302,1207.5688,35.5305,-121.969,60281.336,-8,Federal
2303,3852.4802,35.5304,-123.944,203258.02,-8,Federal
2304,204.3678,35.5251,-121.19,8368.643,-8,Federal
2305,3876.73,35.5287,-123.365,157594.58,-8,Federal
2306,3725.3213,35.5249,-123.896,199612.58,-8,Federal
2307,3661.0002,35.5321,-122.914,125219.6,-8,Federal
2308,483.0,35.5293,-121.337,15490.064,-8,Federal
2309,4006.9492,35.5249,-124.031,210652.84,-8,Federal
2310,3578.4285,35.5279,-122.259,82085.02,-8,Federal
2311,1015.915,35.5319,-121.772,46077.59,-8,Federal
2312,695.1632,35.5314,-121.457,21108.898,-8,Federal
2313,3603.214,35.5275,-122.542,102200.16,-8,Federal
2314,3847.4412,35.5287,-123.249,148944.97,-8,Federal
2315,4152.78,35.534,-124.352,236974.86,-8,Federal
2316,3977.2346,35.5365,-123.485,166309.28,-8,Federal
2317,3213.7039,35.5458,-122.65,107041.92,-8,Federal
2318,3673.2256,35.5441,-122.396,91391.13,-8,Federal
2319,2053.0276,35.5414,-122.135,71670.26,-8,Federal
2320,417.3261,35.5456,-121.319,13327.003,-8,Federal
2321,243.6599,35.5464,-121.24,10538.54,-8,Federal
2322,1006.0269,35.5475,-121.783,46251.64,-8,Federal
2323,3983.2468,35.5467,-124.066,212540.06,-8,Federal
2324,986.3855,35.5491,-121.763,44522.242,-8,Federal
2325,4004.167,35.556,-124.026,208807.67,-8,Federal
2326,494.6837,35.5495,-121.364,14334.993,-8,Federal
2327,66.0,35.5524,-121.151,3929.6438,-8,California
2328,896.4092,35.5508,-121.61,31605.28,-8,Federal
2329,198.3133,35.5534,-121.251,10283.902,-8,Federal
2330,3932.516,35.5504,-123.585,173350.28,-8,Federal
2331,48.3049,35.5549,-121.138,2727.3696,-8,California
2332,4326.5225,35.5594,-124.573,254702.75,-8,Federal
2333,976.7729,35.5655,-121.773,44645.484,-8,Federal
2334,3829.0618,35.5658,-123.022,130101.44,-8,Federal
2335,3890.0828,35.5679,-123.619,175109.23,-8,Federal
2336,4288.0386,35.5543,-124.547,252679.25,-8,Federal
2337,4146.4634,35.5528,-124.227,225690.81,-8,Federal
2338,3530.4863,35.5591,-122.868,120132.65,-8,Federal
2339,3907.0588,35.5667,-123.596,173342.08,-8,Federal
2340,3231.0886,35.5602,-122.69,108410.81,-8,Federal
2341,964.6837,35.5657,-121.752,42873.92,-8,Federal
2342,964.6837,35.5657,-121.752,42873.92,-8,Federal
2343,4188.6606,35.5702,-124.259,227653.7,-8,Federal
2344,3915.7446,35.5669,-123.551,169766.0,-8,Federal
2345,933.3577,35.5627,-121.707,39280.24,-8,Federal
2346,3720.83,35.5634,-122.922,123396.57,-8,Federal
2347,4175.165,35.5705,-124.236,225705.61,-8,Federal
2348,3657.3066,35.5753,-123.903,197771.25,-8,Federal
2349,3916.9329,35.5847,-123.518,166190.73,-8,Federal
2350,4195.327,35.571,-124.327,233358.5,-8,Federal
2351,3679.7383,35.5863,-122.896,119945.375,-8,Federal
2352,3895.7368,35.5877,-123.454,160988.14,-8,Federal
2353,3637.0615,35.5789,-122.444,92262.43,-8,Federal
2354,88.0,35.5826,-121.209,5835.6626,-8,Federal
2355,3799.3245,35.5925,-123.913,197804.45,-8,Federal
2356,3901.3264,35.5912,-124.135,216358.14,-8,Federal
2357,4191.0215,35.5887,-124.359,235370.61,-8,Federal
2358,4208.351,35.588,-124.268,227690.53,-8,Federal
2359,313.1953,35.5831,-121.335,9822.693,-8,Federal
2360,2209.2712,35.5877,-122.15,70225.73,-8,Federal
2361,38.2486,35.5847,-121.155,2431.9106,-8,California
2362,1095.5216,35.5815,-121.965,56453.84,-8,Federal
2363,4162.568,35.5878,-124.223,223900.56,-8,Federal
2364,1700.3766,35.5871,-122.082,64911.27,-8,Federal
2365,1012.3213,35.5902,-121.86,48491.805,-8,Federal
2366,987.7163,35.5862,-121.924,53193.816,-8,Federal
2367,3879.6365,35.5831,-123.606,173272.89,-8,Federal
2368,3855.0884,35.5925,-123.891,195987.55,-8,Federal
2369,729.8804,35.5931,-121.526,22785.605,-8,Federal
2370,987.7163,35.5862,-121.924,53193.816,-8,Federal
2371,175.7634,35.5923,-121.297,7875.39,-8,Federal
2372,2671.3325,35.5982,-122.759,110052.484,-8,Federal
2373,3881.3918,35.6096,-123.754,183928.88,-8,Federal
2374,3628.5657,35.5992,-122.305,81124.69,-8,Federal
2375,3634.137,35.6007,-122.389,87329.5,-8,Federal
2376,3972.6448,35.6027,-124.007,205157.88,-8,Federal
2377,3816.562,35.6086,-123.084,131636.78,-8,Federal
2378,4167.463,35.6055,-124.233,224032.55,-8,Federal
2379,807.0,35.6135,-121.616,29457.363,-8,Federal
2380,24.9926,35.6153,-121.169,1329.0538,-8,California
2381,4077.0989,35.6175,-124.194,220256.55,-8,Federal
2382,3919.9653,35.6298,-124.089,210896.23,-8,Federal
2383,2450.0122,35.6115,-122.773,109904.58,-8,Federal
2384,4178.2275,35.6239,-124.265,226026.3,-8,Federal
2385,2655.9785,35.6141,-122.196,72268.18,-8,Federal
2386,41.0,35.6293,-121.247,2517.8643,-8,California
2387,3793.4878,35.625,-123.052,128222.83,-8,Federal
2388,3988.7092,35.631,-123.978,201521.69,-8,Federal
2389,4148.5576,35.6417,-124.275,226201.98,-8,Federal
2390,3825.929,35.6284,-122.937,119742.71,-8,Federal
2391,4136.6616,35.6274,-124.518,247520.42,-8,Federal
2392,4128.4053,35.6426,-124.366,233942.67,-8,Federal
2393,3988.9583,35.6457,-123.964,199729.7,-8,Federal
2394,4348.6177,35.6398,-124.667,259939.53,-8,Federal
2395,762.6033,35.6482,-121.601,26917.906,-8,Federal
2396,3805.669,35.6467,-123.003,123222.18,-8,Federal
2397,4114.5605,35.641,-124.252,224268.62,-8,Federal
2398,3138.0654,35.6488,-122.713,103131.31,-8,Federal
2399,3736.1943,35.6452,-123.227,140077.14,-8,Federal
2400,2332.5737,35.6529,-122.792,107999.46,-8,Federal
2401,1296.1854,35.6556,-122.025,56692.477,-8,Federal
2402,3589.7305,35.6605,-122.469,86608.83,-8,Federal
2403,761.9601,35.655,-121.605,27074.818,-8,Federal
2404,3437.0483,35.6467,-122.585,94896.82,-8,Federal
2405,3860.5605,35.6614,-123.782,183860.34,-8,Federal
2406,1150.8025,35.6605,-121.984,53156.047,-8,Federal
2407,3821.9766,35.6652,-123.741,180290.17,-8,Federal
2408,608.2491,35.6618,-121.506,18248.02,-8,Federal
2409,3923.7515,35.6551,-124.036,205403.3,-8,Federal
2410,3795.6484,35.6679,-123.548,164311.73,-8,Federal
2411,3797.6428,35.6709,-123.702,176805.84,-8,Federal
2412,3965.6577,35.6696,-124.133,213056.83,-8,Federal
2413,3776.217,35.661,-123.015,123159.58,-8,Federal
2414,1596.2655,35.6744,-122.156,65303.703,-8,Federal
2415,4071.3328,35.6771,-124.294,226535.52,-8,Federal
2416,4077.5796,35.6769,-124.317,228516.2,-8,Federal
2417,3781.7961,35.6672,-123.57,166137.48,-8,Federal
2418,3930.8142,35.6791,-123.938,196169.17,-8,Federal
2419,1451.3938,35.6751,-122.11,61956.69,-8,Federal
2420,3871.618,35.6725,-123.83,187377.64,-8,Federal
2421,754.0674,35.6834,-121.613,25540.816,-8,Federal
2422,3631.8157,35.6779,-122.355,78638.555,-8,Federal
2423,3563.152,35.6863,-122.394,80062.836,-8,Federal
2424,1004.8861,35.6796,-121.819,39354.49,-8,Federal
2425,4031.457,35.6918,-124.257,222841.05,-8,Federal
2426,1032.0,35.6904,-121.85,41010.746,-8,Federal
2427,3962.6558,35.693,-124.078,207491.39,-8,Federal
2428,3916.4504,35.6783,-123.895,192582.36,-8,Federal
2429,4059.2742,35.6764,-124.271,224588.73,-8,Federal
2430,3757.6714,35.678,-123.272,141701.6,-8,Federal
2431,1878.0,35.6792,-122.183,66977.06,-8,Federal
2432,1172.4642,35.6922,-121.987,51816.06,-8,Federal
2433,4264.12,35.6939,-124.702,261258.9,-8,Federal
2434,1046.5452,35.6862,-121.869,42715.41,-8,Federal
2435,1827.9573,35.6938,-122.736,101195.41,-8,Federal
2436,625.4033,35.692,-121.541,20075.986,-8,Federal
2437,2935.3362,35.6996,-122.242,70229.81,-8,Federal
2438,3462.2224,35.6963,-122.538,88002.04,-8,Federal
2439,524.2678,35.695,-121.48,15033.572,-8,Federal
2440,3462.371,35.6916,-122.584,91378.79,-8,Federal
2441,1032.0,35.6904,-121.85,41010.746,-8,Federal
2442,587.827,35.6964,-121.521,18414.506,-8,Federal
2443,3786.218,35.7045,-123.069,124473.55,-8,Federal
2444,3786.218,35.7045,-123.069,124473.55,-8,Federal
2445,3594.668,35.7091,-122.869,109366.266,-8,Federal
2446,3778.223,35.6998,-123.695,174941.42,-8,Federal
2447,4192.877,35.7099,-124.522,245118.4,-8,Federal
2448,1121.9984,35.7094,-121.955,48388.004,-8,Federal
2449,772.0764,35.7073,-121.633,24709.953,-8,Federal
2450,3316.9019,35.7159,-122.635,92874.75,-8,Federal
2451,4276.082,35.7125,-124.714,261747.7,-8,Federal
2452,3998.5522,35.7097,-124.177,215345.1,-8,Federal
2453,4051.0044,35.7121,-124.337,229032.36,-8,Federal
2454,3756.0725,35.7227,-123.429,151967.62,-8,Federal
2455,3757.7617,35.7183,-123.619,167812.52,-8,Federal
2456,3745.5515,35.718,-123.384,148540.52,-8,Federal
2457,86.0,35.7176,-121.391,6627.056,-8,Federal
2458,3935.7312,35.7141,-123.979,198269.73,-8,Federal
2459,3732.1904,35.728,-123.328,143516.64,-8,Federal
2460,870.5889,35.7168,-121.695,27988.457,-8,Federal
2461,3770.1672,35.7216,-123.06,122766.61,-8,Federal
2462,3911.3806,35.7121,-123.891,190882.55,-8,Federal
2463,3809.4004,35.7311,-123.817,183875.11,-8,Federal
2464,3760.947,35.7275,-123.453,153700.11,-8,Federal
2465,1120.3175,35.7254,-121.946,46932.246,-8,Federal
2466,864.6154,35.731,-121.684,26202.973,-8,Federal
2467,2906.9993,35.7359,-122.776,100910.19,-8,Federal
2468,1322.3588,35.7444,-122.159,61234.383,-8,Federal
2469,1119.915,35.739,-121.98,48374.566,-8,Federal
2470,3733.5833,35.7382,-123.027,119258.85,-8,Federal
2471,3752.051,35.7443,-123.462,153657.67,-8,Federal
2472,3744.9512,35.734,-123.221,134640.16,-8,Federal
2473,3697.997,35.7383,-122.939,112598.87,-8,Federal
2474,4250.5815,35.7456,-124.685,258258.53,-8,Federal
2475,4040.6333,35.7485,-124.132,210133.56,-8,Federal
2476,4252.9976,35.755,-124.648,254756.78,-8,Federal
2477,3900.2825,35.7486,-123.954,194857.38,-8,Federal
2478,1105.8135,35.7549,-121.97,46543.75,-8,Federal
2479,3732.485,35.7528,-123.424,150139.06,-8,Federal
2480,1850.8009,35.7418,-122.216,65542.445,-8,Federal
2481,4219.809,35.751,-124.525,244128.78,-8,Federal
2482,3754.0,35.7537,-123.06,120903.086,-8,Federal
2483,1578.9987,35.7555,-122.7,94228.82,-8,Federal
2484,3247.3962,35.7503,-122.789,100842.25,-8,Federal
2485,3761.688,35.7592,-123.808,182022.19,-8,Federal
2486,1246.368,35.7565,-122.119,57439.96,-8,Federal
2487,4245.959,35.7621,-124.557,246599.48,-8,Federal
2488,4040.6333,35.7485,-124.132,210133.56,-8,Federal
2489,844.4196,35.7599,-121.67,23210.309,-8,Federal
2490,4084.7249,35.765,-124.416,234214.38,-8,Federal
2491,4055.5813,35.7698,-124.166,212362.58,-8,Federal
2492,392.13,35.7626,-121.502,12220.375,-8,Federal
2493,3711.7744,35.7679,-123.39,146646.11,-8,Federal
2494,1622.4668,35.771,-122.69,92428.09,-8,Federal
2495,761.2108,35.7718,-121.629,19481.541,-8,Federal
2496,3421.9177,35.7759,-122.499,79400.04,-8,Federal
2497,3472.254,35.7783,-122.375,71194.99,-8,Federal
2498,3941.4714,35.7703,-124.054,202677.89,-8,Federal
2499,65.0,35.7764,-121.383,3660.6846,-8,California
